,ProductKey,CultureName,ProductDescription
14274,558,Basque,Pedalier hirukoitza; aluminiozko katearen besoa; martxak leuntasunez aldatzen dira.
14275,558,Bosnian (Cyrillic),Троструки зупчаник; алуминијумска ручица зупчаника; беспријекорно пребацивање.
14276,558,Bosnian (Latin),Trostruki zupčanik; aluminijumska ručica zupčanika; besprijekorno prebacivanje.
14277,558,Brazilian,Pedivela triplo; braço do pedivela de alumínio; mudança de marcha perfeita.
14278,558,Bulgarian,"""Тройни водещи зъбни колела, алуминиево рамо на педала, безупречна смяна на скоростите."""
14279,558,Catalan,Pedaler triple; biela d'alumini; canvi de marxes sense problemes.
14280,558,Chinese - Hongkong,三重齒盤設計，曲柄為鋁製材質，變速效果完美無瑕。
14281,558,Chinese - Trad,三重齒盤設計，曲柄為鋁製材質，變速效果完美無瑕。
14282,558,Croatian,"""Trostruki aluminijski zupčanik, besprijekorno mijenjanje."""
14283,558,Czech,Převodník s třemi převody; hliníková klika; bezchybné řazení
14284,558,Danish,"""Tredobbelt kranksæt, pedalarm i aluminium og glidende gearskift."""
14285,558,Dutch,Drievoudig crankstel. Aluminium crankarm. Foutloos schakelen.
14286,558,Estonian,"""Kolmekordne vändakomplekt, alumiiniumvänt, veatu käiguvahetus."""
14287,558,Farsi,مجموعه سه گانه چرخ دنده؛ بازوی آلومینیومی پدال؛ تعویض راحت و بی نقص دنده ها.
14288,558,Finnish,Kolmirattainen poljinkeskiö; alumiiniset poljinkammet; virheetön vaihto.
14289,558,Galician,Pedalier de tres pratos. Bielas de aluminio. Cambio perfecto.
14290,558,Greek,Τριπλός δισκοβραχίονας. Βραχίονας αλουμινίου. Άψογες αλλαγές.
14291,558,Gujrati,ટ્રિપલ ક્રૅન્કસેટ; ઍલ્યુમિનિયમ ક્રૅન્ક આર્મ; ભૂલરહિત શિફ્ટિંગ. 
14292,558,Hindi,तिहरा क्रैंकसेट; एल्युमीनियम क्रैंक आर्म; त्रुटिहीन शिफ़्टिंग. 
14293,558,Hungarian,"""Három lánckerekes hajtómű, alumínium hajtókar, zökkenőmentes váltás."""
14294,558,Icelandic,Þrefalt sveifarsett. Álsveif. Hnökralaus gírskipting.
14295,558,Indonesian,Tiga unit pengayuh; lengan pengayuh aluminium; perpindahan roda gigi yang mulus.
14296,558,Inuktitut,WzhwozJ6 x5nlx3J5 sw0/6t5tJt; nFC/s3i4 gt7uFz boo4; xe4ym5tx6gu4 h4voEx6bDto4.
14297,558,Irish,"""Foireann chrangaide thríchodach; hanla crangaide alúmanaim, athrú seolta. """
14298,558,Italian,Corona tripla; pedivella in alluminio; cambio marcia impeccabile.
14299,558,Kannada,"""ಟ್ರಿಪಲ್ ಕ್ರಾಂಕ್‌ಸೆಟ್‌, ಆಲ್ಯೂಮಿನಿಯಮ್‌ ಕ್ರಾಂಕ್‌ ಆರ್ಮ‌; ಬಿರುಕಿಲ್ಲದ ಚಲನೆ.  """
14300,558,Kazakh,Үш кривошип иіні; алюминий кривошип иіні; мінсіз айырып қосу.
14301,558,Konkani,"""तिट्टी चक्र घुंवडावपाचो दांड्यां संच, आलुमिनाचो चक्र घुंवडावपाचो दांडो हातूंत बिनचूक बदल. """
14302,558,Korean,알루미늄 크랭크 암의 자연스러운 변속 기능을 제공하는 3중 크랭크셋
14303,558,Latvian,Trīskāršu klaņu komplekts; alumīnija klanis; vienmērīga ātruma pārslēgšana.
14304,558,Lithuanian,Trijų žvaigždžių ir švaistiklio rinkinys; aliumininis švaistiklis; nepriekaištingas keitimas.
14305,558,Luxenbourgish,Dreifachen Kuerbelsaz; Pedalelaarm aus Aluminium; perfekt Gangschaltung.
14306,558,Macedonian,Троен комплет на рачки; алуминиумски зглоб; безгрешно менување на брзини. 
14307,558,Malaysian,Tiga set engkol; tangkai engkol aluminium; penganjakan sempurna.
14308,558,Maori,He huinga pou huri takitoru; he ringa pou huri konumohe; ka paruhi te tīni kia.
14309,558,Marathi,तिहेरी क्रँकसेट; अ‍ॅल्युमिनियम क्रँक आर्म; निर्दोष शिफ्टिंग.
14310,558,Nepali,ट्रिपल क्रैंकसेट; अलुमिनियमको क्रैंक आर्म: बाधामुक्त शिफ्ट गर्नु.
14311,558,Norwegian,"""Trippelt kranksett, krankarm av aluminium, feilfrie girskift."""
14312,558,Nynorsk,"""Trippelt kranksett, krankarm av aluminium, feilfrie girskift."""
14313,558,Pashto,د کوکي سيټ دري داني؛ کوکي المونيمي بازو؛ او پرته له کوم عيب څخه تغيریدونکی.
14314,558,Polish,Potrójny zestaw przekładniowy; aluminiowe ramię pedału; bezproblemowe zmiany przełożenia.
14315,558,Portuguese (European),Plataforma de pedais tripla; manivela em alumínio; permite alternar facilmente entre mudanças.
14316,558,Punjabi,"""ਤਿੱਗੁਣਾ ਕ੍ਰੈਂਕਸੈਟ, ਐਲੂਮੀਨੀਅਮ ਦੀ ਕ੍ਰੈਂਕ ਬਾਂਹ, ਰੁਕਾਵਟ-ਰਹਿਤ ਬਦਲੀ।"""
14317,558,Quecha,Kimsa kuti mati; aluminyumanta tukuy muyuchiq; chuya muyuq.
14318,558,Romanian,Set de trei manivele; braţ de manivelă de aluminiu; schimbare perfectă a treptelor.
14319,558,Rumansh,Pedalera cun trais rodas; bratsch da pedal d'aluminium; midada da girs irreproschabla.
14320,558,Russian,"""Система с тремя звездочками, алюминиевые шатуны, безупречное переключение."""
14321,558,Serbian - Cyrillic,Троструки зупчаник; алуминијумска ручица зупчаника; беспрекорно пребацивање.
14322,558,Serbian - Latin,Trostruki zupčanik; aluminijumska ručica zupčanika; besprekorno prebacivanje.
14323,558,Slovak,"""Trojitý prevodník, hliníkové rameno kľuky, bezchybný prevod."""
14324,558,Slovenian,Gonilka s tremi zobniki; aluminijasta ročica; tekoče prestavljanje.
14325,558,Spanish,Plato triple; biela de aluminio; cambio impecable.
14326,558,Swahili,"""Seti tatu ya kombo, mkono alumini wa kombo; ubadilishi usio na dosari."""
14327,558,Swedish,Trippeldrevpaket; pedalarm i aluminium; högprecisionsväxling.
14328,558,Tamil,மூன்று கிராங்க் செட்; அலுமினியம் கிராங்க் ஆர்ம்; குறையற்ற கியர் மாற்றம்.
14329,558,Telugu,ట్రిపుల్ క్రాంక్‌సెట్; అల్యూమినియం క్రాంక్ ఆర్మ్; లోపరహిత షిఫ్టింగ్.
14330,558,Tswana,Kerenkesete ya seraro; letsogo la kerenke la aluminiamo; go šsifita mo go senang phoso. 
14331,558,Ukrainian,"""Кривошипний механізм із трьома зірками, алюмінієва корба, бездоганне перемикання швидкостей."""
14332,558,Urdu,سہ گنا کرینک سیٹ؛ المونیم کرینک آرم؛ بے عیب شفٹنگ۔
14333,558,Vietnamese,"""Bộ đĩa xích gồm ba đĩa; đùi xe bằng nhôm, sang số êm."""
14334,558,Welsh,Crancset drifflyg; coes cranc alwminiwm; sifftio di-nam.
14335,558,Zulu,Ikhrenkisethi ephindwe kathathu; ingalo yekhrenki eyi-aluminiyamu; ukugudluka okungenaphutha.
14336,591,Afrikaans,Geskik vir alle vorms van fietsry; pad- of veldgebruik. Pas in enige begroting. Seepgladde ratoorskakeling met ’n gemaklike rit.
14337,591,Albanian,"""E përshtatshme për çfarëdolloj udhëtimi, në rrugë ose jashtë saj. Për të gjithë xhepat. Ndërrim i lehtë i marsheve me një ngarje të rehatshme."""
14338,591,Basque,"""Nahi duzun bezala gidatzeko aproposa, errepidean zein errepidetik kanpo. Poltsiko guztien eskuetara dago. Martxak leuntasunez aldatzen dira eta erosotasuna gailentzen da gidatzean."""
14339,591,Bosnian (Cyrillic),"""Погодно за сваки тип вожње, на друму или ван њега. За сваки буџет. Глатко пребацивање уз удобну вожњу."""
14340,591,Bosnian (Latin),"""Pogodno za svaki tip vožnje, na drumu ili van njega. Za svaki budžet. Glatko prebacivanje uz udobnu vožnju."""
14341,591,Brazilian,"""Adequado para qualquer tipo de trajeto, em e fora de estrada. Cabe em todos os orçamentos. Mudança de marcha suave para uma condução confortável."""
14342,591,Bulgarian,Подходящи за всякакъв тип колоездене на и извън пътя. Достъпна цена. Плавна смяна на скоростите и удобно возене.
14343,591,Catalan,"""Per a qualsevol tipus de ciclisme, tant de carretera com de muntanya. S'adapta a qualsevol pressupost. Canvi de marxes sense problemes amb una conducció còmoda."""
14344,591,Chinese - Hongkong,不論是公路或越野，都適合用於各種類型的踏乘狀況；不論預算多少，都不成問題；變速效果平穩流暢，踏乘起來相當舒適。
14345,591,Chinese - Trad,不論是公路或越野，都適合用於各種類型的騎乘狀況；不論預算多少，都不成問題；變速效果平順，騎乘起來相當舒適。
14346,591,Croatian,Prikladno za bilo koju vrstu vožnje po cesti ili po prirodi. Odgovara bilo čijem proračunu. Glatko mjenjanje s ugodnom vožnjom.
14347,591,Czech,"""Vhodné ke všem druhům jízdy, na silnici i v terénu. Neohrozí váš rozpočet. Poskytuje plynulé řazení a pohodlnou jízdu."""
14348,591,Danish,Egnet til brug både på vej og offroad. Passer til ethvert budget. Glidende gearskift giver øget komfort.
14349,591,Dutch,"""Geschikt voor alle tochten, on- en off-road. Voor elk budget. Soepel schakelen voor comfortabel fietsen."""
14350,591,Estonian,"""Sobib igasuguseks sõiduks, nii maanteel kui ka maastikul. Lai hinnavalik. Sujuv käiguvahetus ja suur sõidumugavus."""
14351,591,Farsi,"""مناسب هر نوع دوچرخه سواری، در جاده های صاف یا مسیرهای ناهموار. مناسب همه بودجه ها. تعویض روان دنده ها برای دوچرخه سواری راحت. """
14352,591,Finnish,Sopii kaikenlaiselle ajamiselle maantiellä tai maastossa. Edullinen. Sujuva vaihteiden vaihto ja hyvä ajomukavuus.
14353,591,Galician,"""Perfecto para todo tipo de terreo, tanto estrada como todo terreo. Axústase a todos os orzamentos. Cambio suave para ir máis cómodo."""
14354,591,Greek,"""Κατάλληλο για κάθε τύπο οδήγησης, εντός και εκτός δρόμου. Οικονομική λύση για όλους. Ομαλές αλλαγές ταχυτήτων και άνετη οδήγηση."""
14355,591,Gujrati,"""રોડ પર હો કે ન હો, દરેક પ્રકારના રાઇડિંગ માટે યોગ્ય. દરેક બજેટને અનુકૂળ. આરામદાયક રાઇડ સાથે સરળ શિફ્ટિંગ. """
14356,591,Hindi,"""किसी भी तरह की सवारी के लिए उपयुक्त, सड़क पर या कहीं और. हर बजट में फ़िट. आरामदायक सवारी के साथ आसान शिफ़्टिंग. """
14357,591,Hungarian,"""Bármilyen típusú kerékpározásra alkalmas, országúton vagy terepen egyaránt. Gazdaságos választás. Finom váltást és kényelmes utazást biztosít."""
14358,591,Icelandic,"""Hentar alhliða hjólreiðum, á götum og utan vega. Hagkvæmt. Mjúk gírskipting. """
14359,591,Indonesian,"""Tetap untuk jenis bersepeda apapun, on-road maupun off-road. Sesuai untuk anggaran apapun. Perpindahan roda gigi yang mulus untuk kenyamanan bersepeda."""
14360,591,Inuktitut,"""Nugw8N6 wq3C/st5tx?4, x6ftsq5gu4 x6ftu9l xrz ]N7m4g6 rNgw8Nj5. h4voEx3b3g6 wlx6gu4 wq3Cli"""
14361,591,Irish,"""Oiriúnach le haghaidh gach cineál rothaíochta, ar an mbóthar nó easbhóthair. Oireann do bhuiséad ar bith. Athrú seolta agus rothaíocht chompordach."""
14362,591,Italian,"""Adatto a ogni tipo di guida, su strada e fuoristrada. Per tutte le tasche. Cambio di marcia dolce e guida confortevole."""
14363,591,Kannada,"""ಕಚ್ಚಾ ಮತ್ತು ಪಕ್ಕಾ ರೋಡುಗಳ ಎಲ್ಲ ರೀತಿಯ ¸ಸವಾರಿಗೂ ಉಪಯಕ್ತ.  ನಿಮ್ಮ ಯಾವುದೇ ಬಜೆಟ್‌ಗೆ ನಿಲುಕುವ, ಸರಳ ಆರಾಮದಾಯಕ ಸವಾರಿ."""
14364,591,Kazakh,Жолды және жол талғамайтын кез келген жүріске жарамды. Кез келген қаржылық жағдайға сәйкес келеді. Бір қалыпты айырып қосу және жайлы жүріс.
14365,591,Konkani,रस्त्यार वा रस्त्या भायर अशे खंयचेय तरेचे पासये वा रायडींगा खातीर योग्य. खंयच्याय अर्थसंकल्पांत बसता. सुशेगाद पासयेन सुरसुळीतपणान बदल घडटा.
14366,591,Korean,포장/비포장 도로 및 모든 종류의 주행에 적합하며 부드러운 변속 기능으로 안락한 주행을 제공하고 가격도 경제적입니다.
14367,591,Latvian,"""Piemērots visiem braukšanas stiliem, ceļiem vai bezceļam. Atbilst jebkuram budžetam. Plūstoša ātruma pārslēgšana nodrošina komfortablu braucienu."""
14368,591,Lithuanian,"""Galima važiuoti bet kur: ir keliu, ir bekele. Tinka bet kokiam biudžetui. Sklandžiai keičiama, patogiai važiuojama."""
14369,591,Luxenbourgish,"""Fir d'Strooss an d'Natur. Fir all Budget. Komfortabel Gangschaltung, fir eng optimal Sortie."""
14370,591,Macedonian,"""Соодветно за секој тип на возење, на патот и надвор од него. Одговара за сечиј буџет. Глатко менување за удобно возење. """
14371,591,Malaysian,"""Ideal untuk sebarang jenis tunggangan, di atau di luar kawasan jalan. Sesuai untuk sebarang bajet. Mudah membuat peranjakan dengan penungganan yang selesa."""
14372,591,Maori,"""E pai ana mō ngā momo eke pahikara katoa ki runga huarahi, ki runga papa rānei. Ahakoa te rahi o te putea ka taea. He ngāwari te whakaneke kia me te eke pahikara hāneanea."""
14373,591,Marathi,रस्त्यावर किंवा रस्त्याबाहेरील कोणत्याही प्रकारच्या रपेटीसाठी योग्य. कोणत्याही बजेटमध्ये बसणारे. सुखावह रपेटीसह सुरळीत शिफ्टिंग.
14374,591,Nepali,मोटर बाटोमा वा घरमा सबै प्रकारको राइडिंगको लागि उपयुक्त. सबैको बजेटमा अटाउने. सजिलोसँग शिफ्ट गर्नुको साथै एउटा आरामदायी चालन.
14375,591,Norwegian,"""Passer til alle typer sykling, på vei og i terreng. Passer ethvert budsjett. Myke girskift og komfortabel sykling."""
14376,591,Nynorsk,"""Passar til alle typar sykling, på veg og i terreng. Passar eit kvart budsjett. Mjuke girskift og komfortabel sykling."""
14377,591,Pashto,"""د هر ډول چلولو دپاره مناسب، د سرک په سر او يا د سرک څخه دباندی.مناسب قيمت، په اسانۍ   تغيریدونکی د ښی سپرلی وړاندی کونکی."""
14378,591,Polish,Dostosowane do jazdy dowolnego typu (szosowej i terenowej). Na każdą kieszeń. Płynna zmiana przełożeń umożliwia komfortową jazdę.
14379,591,Portuguese (European),"""Adequado a todo o tipo de condução, em estrada e todo o terreno. Para todas as bolsas. Permite alternar suavemente entre mudanças para uma condução confortável."""
14380,591,Punjabi,"""ਕਿਸੇ ਵੀ ਤਰ੍ਹਾਂ ਦੀ ਸਵਾਰੀ, ਸੜਕ 'ਤੇ ਜਾਂ ਸੜਕ ਤੋਂ ਦੂਰ, ਲਈ ਢੁਕਵੀਂ। ਕਿਸੇ ਵੀ ਬਜਟ ਵਿੱਚ ਫਿਟ ਹੋ ਜਾਂਦਾ ਹੈ। ਅਰਾਮਦੇਹ ਸਵਾਰੀ ਦੇ ਨਾਲ ਇੱਕਸਾਰ ਬਦਲੀ।"""
14381,591,Quecha,Llapan llankayman tupaq; carru ñanpi utaq llapan ñankunapi. Llapampa haypanan. Llampu muyuchinayuq allin pusanapaq.
14382,591,Romanian,"""Adecvat pentru orice tip de deplasare, on-road sau off-road. Se potriveşte oricărui buget. Schimbare lină a treptelor cu o deplasare confortabilă."""
14383,591,Rumansh,Adattà per vias e tut ils terrens. Per mintga budget. Midada da girs confortabla.
14384,591,Russian,"""Подходит для любого типа катания, по дорогам или бездорожью. На любой кошелек. Плавное переключение и комфортная езда."""
14385,591,Serbian - Cyrillic,"""Погодно за сваки тип вожње, на друму или ван њега. За сваки буџет. Глатко пребацивање уз удобну вожњу."""
14386,591,Serbian - Latin,"""Pogodno za svaki tip vožnje, na drumu ili van njega. Za svaki budžet. Glatko prebacivanje uz udobnu vožnju."""
14387,591,Slovak,Hodí sa na akýkoľvek druh jazdy – cestnú alebo terénnu. Cenová dostupnosť pre každého. Plynulá zmena prevodov a pohodlná jazda.
14388,591,Slovenian,"""Primerna za vse terene, tako za cestno kot gorsko kolesarjenje. Ustreza vsem cenovnim razredom. Tekoče prestavljanje in udobna vožnja. """
14389,591,Spanish,"""Adaptable a todos los usos, en carretera o todo terreno. Se ajusta a cualquier presupuesto. Cambios suaves para una conducción cómoda."""
14390,591,Swahili,"""Inafaa kwa aina yoyote ya uendeshaji,  barabarani au nje ya barabara. Hufaa bajeti yoyote. Ubadilishi laini na uendeshaji wenye starehe."""
14391,591,Swedish,Passar all typ av cykling. För alla plånböcker. Mjuk växling för bekväm cykling.
14392,591,Tamil,"""சாலையில் அல்லது வேறு எங்கும், எந்த வகைப் பயணத்துக்கும் பொருத்தமானது. எந்த நிதிநிலைக்கும் பொருத்தமானது. மிருதுவான கியர் மாற்றம், மற்றும் சௌகரியமான பயணம்."""
14393,591,Telugu,"""ఆన్ లేదా ఆఫ్-రోడ్, ఏ రకమైన రైడింగ్‌కైనా అనుకూలం. ఏ బడ్జెట్‌కైనా అనుకూలం. సౌకర్యవంతమైన రైడ్‌తో స్మూత్-షిఫ్టింగ్."""
14394,591,Tswana,"""E siametse mofuta ope wa go palama, mo tseleng le ka kwa ntle ga tsela. E ka tsena mo tekanyetsokabong nngwe le nngwe. E kgona go fetoga bonolo e bile e botobe fa e palangwa."""
14395,591,Ukrainian,Підходить для будь-якого типу їзди дорогами або бездоріжжям. Ціна задовольнить кожного. Плавне перемикання швидкостей створює комфорт під час їзди.
14396,591,Urdu,"""کسی بھی قسم کی سواری، آن یا آف روڈ کے لئے موزوں۔ کسی بھی بجٹ میں سمانے والا۔ آرام دہ سواری کے ساتھ آسان شفٹنگ۔"""
14397,591,Vietnamese,"""Thích hợp cho mọi loại địa hình, trên mặt đường bằng phẳng hoặc gồ ghề. Giá cả phù hợp mọi túi tiền. Sang số nhẹ nhàng với cảm giác lái xe thoải mái."""
14398,591,Welsh,"""Addas ar gyfer unrhyw fath o feicio, ar neu oddi ar y ffordd. At bob poced. Sifftio esmwyth gyda beicio cysurus."""
14399,591,Zulu,"""Lifaneleke kulo lonke uhlobo lokushova, emgwaqeni nangale komgwaqo. Lilungele noma iyiphi ibhajethi. Ligudluka kalula futhi lishoveka ngentokomalo."""
14400,592,Afrikaans,Geskik vir alle vorms van fietsry; pad- of veldgebruik. Pas in enige begroting. Seepgladde ratoorskakeling met ’n gemaklike rit.
14401,592,Albanian,"""E përshtatshme për çfarëdolloj udhëtimi, në rrugë ose jashtë saj. Për të gjithë xhepat. Ndërrim i lehtë i marsheve me një ngarje të rehatshme."""
14402,592,Basque,"""Nahi duzun bezala gidatzeko aproposa, errepidean zein errepidetik kanpo. Poltsiko guztien eskuetara dago. Martxak leuntasunez aldatzen dira eta erosotasuna gailentzen da gidatzean."""
14403,592,Bosnian (Cyrillic),"""Погодно за сваки тип вожње, на друму или ван њега. За сваки буџет. Глатко пребацивање уз удобну вожњу."""
14404,592,Bosnian (Latin),"""Pogodno za svaki tip vožnje, na drumu ili van njega. Za svaki budžet. Glatko prebacivanje uz udobnu vožnju."""
14405,592,Brazilian,"""Adequado para qualquer tipo de trajeto, em e fora de estrada. Cabe em todos os orçamentos. Mudança de marcha suave para uma condução confortável."""
14406,592,Bulgarian,Подходящи за всякакъв тип колоездене на и извън пътя. Достъпна цена. Плавна смяна на скоростите и удобно возене.
14407,592,Catalan,"""Per a qualsevol tipus de ciclisme, tant de carretera com de muntanya. S'adapta a qualsevol pressupost. Canvi de marxes sense problemes amb una conducció còmoda."""
14408,592,Chinese - Hongkong,不論是公路或越野，都適合用於各種類型的踏乘狀況；不論預算多少，都不成問題；變速效果平穩流暢，踏乘起來相當舒適。
14409,592,Chinese - Trad,不論是公路或越野，都適合用於各種類型的騎乘狀況；不論預算多少，都不成問題；變速效果平順，騎乘起來相當舒適。
14410,592,Croatian,Prikladno za bilo koju vrstu vožnje po cesti ili po prirodi. Odgovara bilo čijem proračunu. Glatko mjenjanje s ugodnom vožnjom.
14411,592,Czech,"""Vhodné ke všem druhům jízdy, na silnici i v terénu. Neohrozí váš rozpočet. Poskytuje plynulé řazení a pohodlnou jízdu."""
14412,592,Danish,Egnet til brug både på vej og offroad. Passer til ethvert budget. Glidende gearskift giver øget komfort.
14413,592,Dutch,"""Geschikt voor alle tochten, on- en off-road. Voor elk budget. Soepel schakelen voor comfortabel fietsen."""
14414,592,Estonian,"""Sobib igasuguseks sõiduks, nii maanteel kui ka maastikul. Lai hinnavalik. Sujuv käiguvahetus ja suur sõidumugavus."""
14415,592,Farsi,"""مناسب هر نوع دوچرخه سواری، در جاده های صاف یا مسیرهای ناهموار. مناسب همه بودجه ها. تعویض روان دنده ها برای دوچرخه سواری راحت. """
14416,592,Finnish,Sopii kaikenlaiselle ajamiselle maantiellä tai maastossa. Edullinen. Sujuva vaihteiden vaihto ja hyvä ajomukavuus.
14417,592,Galician,"""Perfecto para todo tipo de terreo, tanto estrada como todo terreo. Axústase a todos os orzamentos. Cambio suave para ir máis cómodo."""
14418,592,Greek,"""Κατάλληλο για κάθε τύπο οδήγησης, εντός και εκτός δρόμου. Οικονομική λύση για όλους. Ομαλές αλλαγές ταχυτήτων και άνετη οδήγηση."""
14419,592,Gujrati,"""રોડ પર હો કે ન હો, દરેક પ્રકારના રાઇડિંગ માટે યોગ્ય. દરેક બજેટને અનુકૂળ. આરામદાયક રાઇડ સાથે સરળ શિફ્ટિંગ. """
14420,592,Hindi,"""किसी भी तरह की सवारी के लिए उपयुक्त, सड़क पर या कहीं और. हर बजट में फ़िट. आरामदायक सवारी के साथ आसान शिफ़्टिंग. """
14421,592,Hungarian,"""Bármilyen típusú kerékpározásra alkalmas, országúton vagy terepen egyaránt. Gazdaságos választás. Finom váltást és kényelmes utazást biztosít."""
14422,592,Icelandic,"""Hentar alhliða hjólreiðum, á götum og utan vega. Hagkvæmt. Mjúk gírskipting. """
14423,592,Indonesian,"""Tetap untuk jenis bersepeda apapun, on-road maupun off-road. Sesuai untuk anggaran apapun. Perpindahan roda gigi yang mulus untuk kenyamanan bersepeda."""
14424,592,Inuktitut,"""Nugw8N6 wq3C/st5tx?4, x6ftsq5gu4 x6ftu9l xrz ]N7m4g6 rNgw8Nj5. h4voEx3b3g6 wlx6gu4 wq3Cli"""
14425,592,Irish,"""Oiriúnach le haghaidh gach cineál rothaíochta, ar an mbóthar nó easbhóthair. Oireann do bhuiséad ar bith. Athrú seolta agus rothaíocht chompordach."""
14426,592,Italian,"""Adatto a ogni tipo di guida, su strada e fuoristrada. Per tutte le tasche. Cambio di marcia dolce e guida confortevole."""
14427,592,Kannada,"""ಕಚ್ಚಾ ಮತ್ತು ಪಕ್ಕಾ ರೋಡುಗಳ ಎಲ್ಲ ರೀತಿಯ ¸ಸವಾರಿಗೂ ಉಪಯಕ್ತ.  ನಿಮ್ಮ ಯಾವುದೇ ಬಜೆಟ್‌ಗೆ ನಿಲುಕುವ, ಸರಳ ಆರಾಮದಾಯಕ ಸವಾರಿ."""
14428,592,Kazakh,Жолды және жол талғамайтын кез келген жүріске жарамды. Кез келген қаржылық жағдайға сәйкес келеді. Бір қалыпты айырып қосу және жайлы жүріс.
14429,592,Konkani,रस्त्यार वा रस्त्या भायर अशे खंयचेय तरेचे पासये वा रायडींगा खातीर योग्य. खंयच्याय अर्थसंकल्पांत बसता. सुशेगाद पासयेन सुरसुळीतपणान बदल घडटा.
14430,592,Korean,포장/비포장 도로 및 모든 종류의 주행에 적합하며 부드러운 변속 기능으로 안락한 주행을 제공하고 가격도 경제적입니다.
14431,592,Latvian,"""Piemērots visiem braukšanas stiliem, ceļiem vai bezceļam. Atbilst jebkuram budžetam. Plūstoša ātruma pārslēgšana nodrošina komfortablu braucienu."""
14432,592,Lithuanian,"""Galima važiuoti bet kur: ir keliu, ir bekele. Tinka bet kokiam biudžetui. Sklandžiai keičiama, patogiai važiuojama."""
14433,592,Luxenbourgish,"""Fir d'Strooss an d'Natur. Fir all Budget. Komfortabel Gangschaltung, fir eng optimal Sortie."""
14434,592,Macedonian,"""Соодветно за секој тип на возење, на патот и надвор од него. Одговара за сечиј буџет. Глатко менување за удобно возење. """
14435,592,Malaysian,"""Ideal untuk sebarang jenis tunggangan, di atau di luar kawasan jalan. Sesuai untuk sebarang bajet. Mudah membuat peranjakan dengan penungganan yang selesa."""
14436,592,Maori,"""E pai ana mō ngā momo eke pahikara katoa ki runga huarahi, ki runga papa rānei. Ahakoa te rahi o te putea ka taea. He ngāwari te whakaneke kia me te eke pahikara hāneanea."""
14437,592,Marathi,रस्त्यावर किंवा रस्त्याबाहेरील कोणत्याही प्रकारच्या रपेटीसाठी योग्य. कोणत्याही बजेटमध्ये बसणारे. सुखावह रपेटीसह सुरळीत शिफ्टिंग.
14438,592,Nepali,मोटर बाटोमा वा घरमा सबै प्रकारको राइडिंगको लागि उपयुक्त. सबैको बजेटमा अटाउने. सजिलोसँग शिफ्ट गर्नुको साथै एउटा आरामदायी चालन.
14439,592,Norwegian,"""Passer til alle typer sykling, på vei og i terreng. Passer ethvert budsjett. Myke girskift og komfortabel sykling."""
14440,592,Nynorsk,"""Passar til alle typar sykling, på veg og i terreng. Passar eit kvart budsjett. Mjuke girskift og komfortabel sykling."""
14441,592,Pashto,"""د هر ډول چلولو دپاره مناسب، د سرک په سر او يا د سرک څخه دباندی.مناسب قيمت، په اسانۍ   تغيریدونکی د ښی سپرلی وړاندی کونکی."""
14442,592,Polish,Dostosowane do jazdy dowolnego typu (szosowej i terenowej). Na każdą kieszeń. Płynna zmiana przełożeń umożliwia komfortową jazdę.
14443,592,Portuguese (European),"""Adequado a todo o tipo de condução, em estrada e todo o terreno. Para todas as bolsas. Permite alternar suavemente entre mudanças para uma condução confortável."""
14444,592,Punjabi,"""ਕਿਸੇ ਵੀ ਤਰ੍ਹਾਂ ਦੀ ਸਵਾਰੀ, ਸੜਕ 'ਤੇ ਜਾਂ ਸੜਕ ਤੋਂ ਦੂਰ, ਲਈ ਢੁਕਵੀਂ। ਕਿਸੇ ਵੀ ਬਜਟ ਵਿੱਚ ਫਿਟ ਹੋ ਜਾਂਦਾ ਹੈ। ਅਰਾਮਦੇਹ ਸਵਾਰੀ ਦੇ ਨਾਲ ਇੱਕਸਾਰ ਬਦਲੀ।"""
14445,592,Quecha,Llapan llankayman tupaq; carru ñanpi utaq llapan ñankunapi. Llapampa haypanan. Llampu muyuchinayuq allin pusanapaq.
14446,592,Romanian,"""Adecvat pentru orice tip de deplasare, on-road sau off-road. Se potriveşte oricărui buget. Schimbare lină a treptelor cu o deplasare confortabilă."""
14447,592,Rumansh,Adattà per vias e tut ils terrens. Per mintga budget. Midada da girs confortabla.
14448,592,Russian,"""Подходит для любого типа катания, по дорогам или бездорожью. На любой кошелек. Плавное переключение и комфортная езда."""
14449,592,Serbian - Cyrillic,"""Погодно за сваки тип вожње, на друму или ван њега. За сваки буџет. Глатко пребацивање уз удобну вожњу."""
14450,592,Serbian - Latin,"""Pogodno za svaki tip vožnje, na drumu ili van njega. Za svaki budžet. Glatko prebacivanje uz udobnu vožnju."""
14451,592,Slovak,Hodí sa na akýkoľvek druh jazdy – cestnú alebo terénnu. Cenová dostupnosť pre každého. Plynulá zmena prevodov a pohodlná jazda.
14452,592,Slovenian,"""Primerna za vse terene, tako za cestno kot gorsko kolesarjenje. Ustreza vsem cenovnim razredom. Tekoče prestavljanje in udobna vožnja. """
14453,592,Spanish,"""Adaptable a todos los usos, en carretera o todo terreno. Se ajusta a cualquier presupuesto. Cambios suaves para una conducción cómoda."""
14454,592,Swahili,"""Inafaa kwa aina yoyote ya uendeshaji,  barabarani au nje ya barabara. Hufaa bajeti yoyote. Ubadilishi laini na uendeshaji wenye starehe."""
14455,592,Swedish,Passar all typ av cykling. För alla plånböcker. Mjuk växling för bekväm cykling.
